WRI,Exposure,Vulnerability,Susceptibility,Lack of Coping Capabilities, Lack of Adaptive Capacities,Exposure Category,WRI Category,Vulnerability Category,Susceptibility Category
4.01620938881482,5.446428571428571,5.5246138996139,3.170529007511587,7.194041739684563,4.795381062355657,5.5,5.5,5.5,5.5
4.01620938881482,5.450000000000001,5.514478764478765,2.970592935911779,6.4843077903457065,5.644803695150115,5.5,5.5,5.5,5.5
3.864641077819101,4.1607142857142865,7.557432432432433,5.687709765063129,8.642185757527482,6.806004618937644,3.25,5.5,7.75,7.75
3.8393796926531474,4.521428571428572,6.66554054054054,3.5991689307975063,8.427114863788434,6.463741339491917,3.25,5.5,7.75,5.5
3.8292751385867665,5.196428571428571,5.471042471042471,2.894358318683075,6.871435399075992,5.218013856812933,5.5,3.25,5.5,3.25
3.8292751385867665,5.064285714285715,5.66361003861004,4.177401310532204,6.4111836864744305,4.979676674364896,5.5,3.25,5.5,5.5
3.814118307487194,4.467857142857143,6.710424710424711,6.4342336583027,6.657798311295204,5.572748267898382,3.25,3.25,7.75,7.75
3.793909199354432,6.325000000000001,4.076737451737452,2.157903148473709,4.150071690297914,4.552886836027713,7.75,3.25,1.0,1.0
3.728229597922953,5.125,5.336389961389962,2.664216077992648,6.302214433646645,5.601847575057736,5.5,3.25,3.25,3.25
3.702968212757,4.021428571428572,7.422779922779924,5.940866229822598,8.123148000637247,6.677136258660508,1.0,3.25,7.75,7.75
3.677706827591047,4.517857142857143,6.2253861003861015,4.92248681476746,6.1803409271945196,6.096535796766743,3.25,3.25,5.5,7.75
3.526138516595327,4.7285714285714295,5.45945945945946,2.7922326993766977,6.494344432053529,5.6461893764434175,3.25,3.25,3.25,3.25
3.5059294084625647,4.717857142857143,5.410231660231661,3.1316925043950774,6.233391747650153,5.430023094688222,3.25,3.25,3.25,5.5
3.480668023296611,3.9571428571428573,6.879826254826256,5.605721591817165,7.899474271148637,5.65866050808314,1.0,3.25,7.75,7.75
3.4503543610974674,4.389285714285714,5.846042471042471,2.5721591817164775,7.991237852477298,5.524249422632795,3.25,3.25,5.5,3.25
3.4149884218651327,6.067857142857143,3.5974903474903477,1.9004315167012944,3.140672295682651,4.404618937644341,7.75,3.25,1.0,1.0
3.3998315907655603,3.6357142857142857,7.477799227799229,4.421927441265781,9.244384259996814,7.21339491916859,1.0,3.25,7.75,7.75
3.39477931373237,4.510714285714286,5.468146718146718,3.087102445261307,6.246296001274494,5.6267898383371815,3.25,3.25,5.5,5.5
3.3290997123008914,5.696428571428571,3.763996138996139,2.2298225986894677,4.353672136370878,3.3889145496535793,5.5,3.25,1.0,3.25
3.2937337730685567,3.685714285714286,6.966698841698843,4.108358638325075,8.669428070734426,6.603695150115473,1.0,3.25,7.75,5.5
3.2937337730685567,6.014285714285714,3.4034749034749034,2.0816685312450054,2.995857893898359,3.8087759815242492,7.75,3.25,1.0,1.0
3.223001894603888,6.264285714285714,3.077702702702703,2.1737254275211764,2.68328819499761,3.0854503464203233,7.75,3.25,1.0,1.0
3.1825836783383625,4.914285714285715,4.312741312741313,2.421128336263385,4.6461685518559825,4.500230946882217,5.5,3.25,3.25,3.25
3.1320609080064563,6.125,3.00965250965251,1.9766661339299985,2.4983272263820293,3.2614318706697456,7.75,3.25,1.0,1.0
3.1270086309732656,4.1535714285714285,5.361003861003862,3.379095413137286,6.101481599490203,5.179214780600462,3.25,3.25,3.25,5.5
3.116904076906884,4.867857142857144,4.215733590733592,2.3650311650950933,4.598852955233392,4.321478060046189,3.25,3.25,3.25,3.25
3.081538137674549,4.575000000000001,4.527027027027028,2.421128336263385,4.211725346503107,5.532563510392609,3.25,3.25,3.25,3.25
3.0259630903094523,4.714285714285714,4.188223938223938,2.783602365350807,3.7514736339015453,4.656812933025403,3.25,3.25,3.25,3.25
2.9602834888779737,5.125,3.5337837837837838,2.1895477065686433,3.433168711167755,3.6605080831408774,5.5,3.25,1.0,1.0
2.955231211844783,3.5357142857142856,6.1573359073359075,3.409301582227905,7.340289947427115,6.239260969976905,1.0,3.25,5.5,5.5
2.899656164479686,4.1000000000000005,4.760135135135135,2.882851206648554,4.940098773299347,5.05311778290993,3.25,3.25,3.25,3.25
2.8794470563469234,4.003571428571428,4.868725868725869,2.4124980022374936,5.45913653018958,5.319168591224018,1.0,3.25,3.25,3.25
2.8642902252473514,3.2607142857142857,6.571428571428571,4.273773373821321,7.7790345706547726,6.172748267898383,1.0,3.25,7.75,7.75
2.85418567118097,4.1607142857142865,4.515444015444016,2.8842895956528687,5.033296160586268,4.2618937644341806,3.25,3.25,3.25,3.25
2.8339765630482074,4.6535714285714285,3.75965250965251,2.337701774013105,3.367213637087781,4.2272517321016165,3.25,3.25,1.0,3.25
2.823872008981826,5.607142857142858,2.7866795366795367,1.8630334025891,1.7484467102118852,3.455427251732101,5.5,3.25,1.0,1.0
2.8188197319486354,4.889285714285714,3.452702702702703,1.9651590218954773,3.764377887525888,3.322401847575058,5.5,3.25,1.0,1.0
2.808715177882254,4.892857142857142,3.428088803088803,2.179478983538437,3.18368647443046,3.603695150115473,5.5,3.25,1.0,1.0
2.7885060697494914,4.396428571428572,3.9739382239382244,1.8615950135847852,4.392384897243907,4.310392609699768,3.25,3.25,1.0,1.0
2.768296961616729,4.614285714285715,3.633687258687259,1.9507751318523252,3.6855185598215705,3.930715935334873,3.25,1.0,1.0,1.0
2.737983299417585,3.978571428571428,4.464768339768341,1.5408342656225027,5.7803090648398925,4.68729792147806,1.0,1.0,3.25,1.0
2.7228264683180132,4.057142857142857,4.299710424710426,2.7979862553939587,4.418193404492592,4.318706697459584,3.25,1.0,3.25,3.25
2.682408252052488,4.246428571428572,3.8827220077220077,2.2887965478663896,4.173012585630078,3.8475750577367203,3.25,1.0,1.0,3.25
2.6723036979861066,4.914285714285715,3.0603281853281854,2.0557775291673326,2.2631830492273375,3.560739030023094,5.5,1.0,1.0,1.0
2.6217809276542,4.4035714285714285,3.4932432432432434,2.1061211443183634,3.6396367691572404,3.423556581986143,3.25,1.0,1.0,1.0
2.6015718195214372,3.771428571428572,4.383687258687258,2.224069042672207,5.205352875577505,4.349191685912239,1.0,1.0,3.25,3.25
2.5712581573222932,4.4107142857142865,3.3513513513513513,1.9478983538436951,3.053210132228771,3.735334872979214,3.25,1.0,1.0,1.0
2.5561013262227217,3.4285714285714284,4.91361003861004,2.5448297906344894,5.358770113111358,5.416166281755196,1.0,1.0,3.25,3.25
2.5510490491895306,4.825000000000001,2.856177606177606,1.985296467955889,1.8746216345387916,3.4124711316397227,3.25,1.0,1.0,1.0
2.5459967721563403,3.0785714285714283,5.757722007722009,4.4607639443822915,5.859168392544209,5.513163972286374,1.0,1.0,5.5,7.75
2.535892218089959,3.9214285714285717,3.9218146718146722,2.5433914016301737,3.691253783654612,4.182909930715935,1.0,1.0,1.0,3.25
2.5005262788576244,4.632142857142857,2.915540540540541,1.957967076873901,2.129839095109128,3.3653579676674363,3.25,1.0,1.0,1.0
2.384323907094239,3.4071428571428575,4.291023166023166,1.8918011826754038,4.749402580850726,4.845265588914549,1.0,1.0,3.25,1.0
2.3691670759946675,4.053571428571429,3.194980694980695,2.137765702413297,2.6675163294567463,3.47621247113164,1.0,1.0,1.0,1.0
2.3641147989614764,3.039285714285714,5.062741312741313,2.176602205529807,5.579576230683447,5.98568129330254,1.0,1.0,3.25,1.0
2.283278366430426,2.8892857142857142,5.120656370656372,2.918810931756433,5.536562051935638,5.477136258660508,1.0,1.0,3.25,5.5
2.2782260893972355,4.007142857142857,2.9749034749034746,1.583985935751958,2.3735861080133827,3.6605080831408774,1.0,1.0,1.0,1.0
2.252964704231282,4.164285714285715,2.7200772200772203,1.878855681636567,1.8617173809144498,3.1394919168591224,3.25,1.0,1.0,1.0
2.227703319065329,3.3321428571428573,3.8262548262548264,2.402429279207288,3.837501991397165,3.9016166281755194,1.0,1.0,1.0,3.25
2.202441933899376,3.039285714285714,4.346042471042471,2.5563369026690106,4.879878923052413,4.239722863741339,1.0,1.0,3.25,3.25
2.1822328257666133,3.542857142857143,3.2919884169884175,1.8486495125459483,3.471881472040783,3.254503464203233,1.0,1.0,1.0,1.0
2.1519191635674693,2.4357142857142855,5.986486486486488,2.921687709765063,7.49800860283575,6.066050808314087,1.0,1.0,5.5,5.5
2.146866886534278,3.8142857142857145,2.7852316602316605,1.8313888444941662,2.0739206627369757,3.164434180138568,1.0,1.0,1.0,1.0
2.126657778401516,3.675,2.8996138996139,2.034201694102605,2.061016409112634,3.314087759815242,1.0,1.0,1.0,1.0
2.096344116202372,3.5964285714285715,2.9054054054054053,1.9809813009429438,2.257447825394296,3.1893764434180136,1.0,1.0,1.0,1.0
1.9902462985053682,2.867857142857143,3.75965250965251,1.3063768579191306,4.541500716902979,4.08729792147806,1.0,1.0,1.0,1.0
1.8841484808083644,2.2749999999999995,4.923745173745173,1.7220712801662137,5.887844511709416,5.727944572748267,1.0,1.0,3.25,1.0
1.8790962037751737,1.839285714285714,7.280888030888031,5.879015502637046,8.398438744623228,6.0618937644341795,1.0,1.0,7.75,7.75
1.7679461090449795,2.775,2.8648648648648654,1.9234457407703371,2.445276405926398,2.9496535796766743,1.0,1.0,1.0,1.0
1.7174233387130728,1.8678571428571427,5.605694980694981,3.387725747163177,6.392544209017046,5.589376443418014,1.0,1.0,5.5,5.5
1.601220966949688,1.9857142857142855,3.9942084942084946,2.1895477065686433,3.6339015453242,4.7870669745958425,1.0,1.0,1.0,1.0
1.601220966949688,1.7964285714285713,4.8846525096525095,2.1248202013744604,6.290743985980564,4.836951501154735,1.0,1.0,3.25,1.0
1.2980843449582484,1.339285714285714,4.299710424710426,1.973789355921368,4.6576389995220655,4.881293302540415,1.0,1.0,3.25,1.0
1.0353659392323347,1.0,3.5974903474903477,1.1582227904746683,3.5005575912059905,4.769053117782909,1.0,1.0,1.0,1.0
10.0,10.000000000000002,5.303088803088803,3.1748441745245324,7.4607296479209815,3.894688221709006,10.0,10.0,5.5,5.5
10.0,10.000000000000002,5.857625482625483,3.866709285600128,7.9295841962721045,4.368591224018475,10.0,10.0,5.5,5.5
10.0,10.000000000000002,7.726833976833978,6.481700495445102,8.077266209972917,7.074826789838337,10.0,10.0,7.75,10.0
10.0,10.000000000000002,6.289092664092665,3.610676042832028,7.895172853273857,5.888683602771362,10.0,10.0,7.75,5.5
10.0,10.000000000000002,8.799710424710426,7.787757711363273,8.831448144017843,8.16674364896074,10.0,10.0,10.0,10.0
10.0,10.000000000000002,4.375,2.006872303020617,6.097180181615421,3.6729792147806,10.0,10.0,3.25,1.0
10.0,10.000000000000002,6.695945945945946,4.442064887326195,8.508841803409272,5.6614318706697455,10.0,10.0,7.75,7.75
10.0,10.000000000000002,6.0719111969111985,3.963081348889244,8.081567627847699,4.742725173210162,10.0,10.0,7.75,7.75
10.0,10.000000000000002,7.301158301158303,4.548505673645517,8.81997769635176,6.997228637413394,10.0,10.0,7.75,7.75
10.0,10.000000000000002,5.747586872586874,4.289595652868787,6.167436673570176,5.348267898383371,10.0,10.0,5.5,7.75
9.998105396112553,10.000000000000002,5.647683397683398,2.9101805977305415,7.763262705113908,4.848036951501154,10.0,10.0,5.5,5.5
9.765700652585785,10.000000000000002,4.527027027027028,2.5664056256992165,6.340927194519676,3.3376443418013855,10.0,10.0,3.25,3.25
9.305943442565436,10.000000000000002,7.741312741312742,5.473389803420169,8.570495459614465,7.61108545034642,10.0,10.0,7.75,7.75
9.2705775033331,10.000000000000002,7.428571428571431,6.490330829470992,7.774733152779991,6.499769053117783,10.0,10.0,7.75,10.0
9.245316118167146,9.385714285714288,8.709942084942087,7.057056097171168,9.415007169029792,8.048960739030022,10.0,10.0,10.0,10.0
8.63399059715108,10.000000000000002,7.097007722007723,5.69346332108039,7.786203600446074,6.305773672055427,10.0,10.0,7.75,7.75
8.623886043084696,10.000000000000002,5.795366795366796,3.3273134089819405,7.604110243747014,5.022632794457274,10.0,10.0,5.5,5.5
8.386429022524737,9.864285714285716,7.2345559845559855,5.641681316925045,8.308108969252828,6.246189376443418,10.0,10.0,7.75,7.75
8.381376745491547,9.157142857142858,7.922297297297298,6.263065366789196,8.491636131910148,7.4448036951501155,10.0,10.0,10.0,7.75
7.95193319767034,10.000000000000002,6.617760617760618,4.177401310532204,8.353990759917158,5.842956120092378,10.0,10.0,7.75,7.75
7.946880920637149,7.642857142857144,9.257239382239383,8.430717596292153,9.017842918591684,8.682217090069283,7.75,10.0,10.0,10.0
7.71952845414357,7.507142857142858,9.12403474903475,8.223589579670769,9.458021347777601,8.071131639722864,7.75,10.0,10.0,10.0
7.613430636446566,7.9785714285714295,8.304536679536682,7.054179319162538,9.116775529711646,7.175981524249422,10.0,10.0,10.0,10.0
7.49217598764999,8.007142857142858,8.097490347490348,6.382451654147355,9.30890552811853,7.044341801385681,10.0,10.0,10.0,10.0
7.315346291488318,10.000000000000002,3.960907335907336,2.518938788556816,4.581647283734268,3.455427251732101,10.0,10.0,3.25,3.25
7.279980352255983,10.000000000000002,4.182432432432433,2.3822918331468754,5.470606977855663,3.3639722863741337,10.0,10.0,3.25,3.25
7.219353027857696,7.4714285714285715,8.414575289575291,7.671248202013745,8.14035367213637,7.839722863741339,7.75,10.0,10.0,10.0
7.082941547961548,7.700000000000001,7.903474903474905,5.853124500559373,8.432850087621476,7.841108545034641,7.75,10.0,10.0,7.75
7.007157392463688,10.000000000000002,5.517374517374517,3.3503276330509832,7.181137486060221,4.61108545034642,10.0,10.0,5.5,5.5
7.002105115430497,6.435714285714287,9.755308880308881,8.92552341377657,9.807870001593118,8.87205542725173,7.75,10.0,10.0,10.0
6.911164128833065,9.817857142857145,5.614382239382239,3.3488892440466675,7.595507407997452,4.4919168591224015,10.0,10.0,5.5,5.5
6.744438986737774,8.40357142857143,6.622104247104248,4.380214160140643,8.440019117412778,5.575519630484988,10.0,10.0,7.75,7.75
6.618132060908008,6.675000000000001,8.649131274131275,7.839539715518621,8.435717699537996,8.065588914549654,7.75,10.0,10.0,10.0
6.542347905410148,6.7214285714285715,8.44353281853282,7.802141601406424,8.834315755934364,7.127482678983833,7.75,10.0,10.0,10.0
6.410988702547191,6.3535714285714295,8.828667953667955,7.081508710244526,9.04795284371515,8.721016166281753,7.75,10.0,10.0,10.0
6.33520454704933,8.321428571428573,6.1573359073359075,3.6423206009269617,7.899474271148637,5.4729792147806,10.0,7.75,7.75,5.5
6.32509999298295,6.439285714285715,8.527509652509654,7.41377657024133,9.154054484626412,7.432332563510392,7.75,7.75,10.0,10.0
6.289734053750615,6.15,8.972007722007724,9.249160939747483,8.873028516807391,7.21339491916859,7.75,7.75,10.0,10.0
6.198793067153184,8.617857142857144,5.7084942084942085,3.4179319162537958,7.608411661621794,4.684526558891455,10.0,7.75,5.5,5.5
6.193740790119993,6.65357142857143,7.951254826254827,7.049864152149592,8.933248367054325,6.343187066974595,7.75,7.75,10.0,10.0
6.1886885130868015,6.039285714285715,8.986486486486488,8.593255553779766,9.536880675481918,7.246651270207852,7.75,7.75,10.0,10.0
6.057329310223844,6.303571428571429,8.269787644787645,6.59821000479463,8.818543890393501,7.805080831408776,7.75,7.75,10.0,10.0
5.9512314925268415,6.635714285714286,7.555984555984558,6.268818922806457,7.9252827783973245,6.932101616628175,7.75,7.75,7.75,7.75
5.845133674829837,5.642857142857142,9.086389961389962,8.002077673006234,8.875896128723912,8.740415704387988,5.5,7.75,10.0,10.0
5.78955862746474,5.571428571428571,9.126930501930502,9.132651430397955,9.09526844033774,7.554272517321016,5.5,7.75,10.0,10.0
5.774401796365169,9.27857142857143,4.670366795366796,2.3060572159181714,5.7889119005894525,4.532101616628175,10.0,7.75,3.25,3.25
5.7693495193319775,5.5964285714285715,9.01833976833977,7.861115550583348,8.838617173809146,8.71824480369515,5.5,7.75,10.0,10.0
5.759244965265596,9.064285714285717,4.800675675675677,2.5448297906344894,6.448462641389199,4.038799076212471,10.0,7.75,3.25,3.25
5.744088134166025,6.657142857142857,7.162162162162163,5.841617388524853,7.85502628644257,6.283602771362586,7.75,7.75,7.75,7.75
5.653147147568593,5.892857142857144,8.21476833976834,8.155985296467955,8.45435717699538,6.49838337182448,5.5,7.75,10.0,10.0
5.643042593502211,6.007142857142858,7.990347490347492,7.046987374140961,9.248685677871595,6.151963048498845,5.5,7.75,10.0,10.0
5.643042593502211,5.6535714285714285,8.644787644787646,6.890202972670609,9.713238808347937,7.7330254041570425,5.5,7.75,10.0,10.0
5.63293803943583,10.000000000000002,2.3450772200772203,2.2283842096851525,2.191492751314322,1.4087759815242493,10.0,7.75,1.0,3.25
5.506631113606063,5.546428571428573,8.572393822393824,8.1315326833946,8.569061653656204,7.4378752886836015,5.5,7.75,10.0,10.0
5.435899235141394,5.017857142857142,9.58880308880309,9.467796068403388,9.741914927513143,7.935334872979214,3.25,7.75,10.0,10.0
5.390428741842679,5.339285714285715,8.746138996138997,8.901070800703213,9.195634857415962,6.588452655889145,5.5,7.75,10.0,10.0
5.375271910743106,5.307142857142857,8.77799227799228,7.180757551542273,9.27879560299506,8.256812933025405,5.5,7.75,10.0,10.0
5.294435478212056,5.442857142857143,8.320463320463322,6.4342336583027,9.750517763262707,7.205080831408775,5.5,7.75,10.0,10.0
5.274226370079294,7.282142857142858,5.641891891891891,3.3906025251718073,7.621315915246136,4.505773672055427,7.75,7.75,5.5,5.5
5.122658059083574,7.975000000000001,4.781853281853282,2.5088700655266103,7.122351441771547,3.3667436489607385,10.0,7.75,3.25,3.25
5.041821626552523,6.871428571428572,5.701254826254827,3.7257471631772416,7.108013382188943,4.852193995381062,7.75,7.75,5.5,5.5
4.981194302154236,6.574999999999999,5.941602316602317,4.312609876937829,7.40767882746535,4.685912240184757,7.75,7.75,7.75,7.75
4.945828362921901,5.192857142857143,8.046814671814673,8.393319482179958,8.405607774414529,5.831870669745958,5.5,7.75,10.0,10.0
4.925619254789138,4.917857142857143,8.594111969111971,7.910020776730063,8.96335829217779,7.331177829099307,3.25,7.75,10.0,10.0
4.905410146656376,4.385714285714286,9.950772200772201,9.94677960684034,9.49530030269237,8.75011547344111,3.25,7.75,10.0,10.0
4.890253315556803,5.139285714285714,8.02364864864865,5.457567524372703,9.04795284371515,7.972748267898383,3.25,7.75,10.0,7.75
4.880148761490423,7.082142857142857,5.2176640926640925,3.2913536838740614,6.76676756412299,4.209237875288683,7.75,7.75,5.5,5.5
4.870044207424041,6.553571428571429,5.769305019305019,3.205050343615151,8.652222399235303,4.054041570438799,7.75,7.75,5.5,5.5
4.85993965335766,6.7357142857142875,5.546332046332047,2.8152469234457405,7.704476660825234,4.70392609699769,7.75,7.75,5.5,5.5
4.834678268191706,7.439285714285715,4.810810810810812,2.2211922646635767,6.8843396527003335,3.9598152424942263,7.75,7.75,3.25,3.25
4.78920777489299,6.007142857142858,6.319498069498069,4.718235576154706,6.809781742870799,5.956581986143187,5.5,7.75,7.75,7.75
4.7791032208266095,6.467857142857143,5.7142857142857135,3.0194981620584946,7.708778078700016,4.987990762124711,7.75,5.5,5.5,5.5
4.768998666760228,5.439285714285715,7.178088803088803,5.763944382291834,8.86729329297435,5.425866050808314,5.5,5.5,7.75,7.75
4.753841835660657,5.146428571428572,7.69353281853282,7.354802621064408,7.849291062609527,6.355658198614319,5.5,5.5,7.75,10.0
4.70837134236194,6.210714285714285,5.902509652509654,4.01774013105322,7.09654293452286,5.15704387990762,7.75,5.5,7.75,7.75
4.703319065328749,10.000000000000002,2.2799227799227797,1.854403068563209,2.4252031225107533,1.3533487297921478,10.0,5.5,1.0,1.0
4.667953126096415,6.7357142857142875,5.220559845559846,3.255393958766182,7.3718336785088425,3.666050808314087,7.75,5.5,5.5,5.5
4.662900849063224,5.360714285714286,7.085424710424713,4.492408502477225,8.854389039350009,6.397228637413394,5.5,5.5,7.75,7.75
4.5669075854326024,5.225,7.111486486486488,4.570081508710244,8.63645053369444,6.606466512702077,5.5,5.5,7.75,7.75
4.55175075433303,4.642857142857143,8.297297297297298,7.764743487294231,9.168392544209018,6.423556581986142,3.25,5.5,10.0,10.0
4.496175706967932,4.175000000000001,9.396235521235521,9.358478504075437,9.270192767245499,7.942263279445727,1.0,5.5,10.0,10.0
4.470914321801979,8.900000000000002,3.2977799227799234,2.248521655745565,4.740799745101162,1.6595842956120093,10.0,5.5,1.0,3.25
4.470914321801979,4.735714285714286,7.8672779922779945,6.792392520377177,8.17763262705114,7.080369515011546,3.25,5.5,7.75,10.0
4.410286997403691,5.242857142857144,6.720559845559846,4.790155026370465,7.718814720407838,6.16027713625866,5.5,5.5,7.75,7.75
4.39513016630412,5.4107142857142865,6.4107142857142865,4.519737893559213,7.3302533057192925,5.905311778290993,5.5,5.5,7.75,7.75
4.349659673005403,6.039285714285715,5.429054054054054,3.524372702573118,7.648558228453082,3.739491916859122,7.75,5.5,5.5,5.5
4.334502841905832,7.107142857142858,4.311293436293436,2.327633050982899,6.216186076151027,3.0646651270207848,7.75,5.5,3.25,3.25
4.31934601080626,6.014285714285714,5.402992277992277,3.15470672846412,7.605544049705273,4.063741339491917,7.75,5.5,5.5,5.5
4.268823240474353,4.7250000000000005,7.366312741312743,6.0142240690426725,8.263660984546759,6.308545034642032,3.25,5.5,7.75,7.75
4.2637709634411625,6.017857142857144,5.28861003861004,2.362154387086463,7.830651585152143,4.281293302540416,7.75,5.5,5.5,3.25
4.223352747175637,5.589285714285715,5.772200772200772,4.3313089339939275,7.017683606818544,4.557043879907621,5.5,5.5,5.5,7.75
4.1425163146445865,5.396428571428572,5.875,4.509669170529007,7.5381551696670375,4.178752886836028,5.5,5.5,7.75,7.75
4.117254929478634,5.407142857142857,5.805501930501931,3.4826594214479782,7.898040465190379,4.618013856812933,5.5,5.5,5.5,5.5
4.026313942881202,5.814285714285715,5.0583976833976845,2.7951094773853282,7.346025171260155,3.670207852193995,5.5,5.5,5.5,5.5
3.996000280682058,4.514285714285714,7.104247104247106,4.101166693303501,9.164091126334236,6.526096997690531,3.25,5.5,7.75,7.75
3.980843449582486,4.607142857142858,6.862451737451737,3.564647594693943,9.42074239286283,6.102078521939953,3.25,5.5,7.75,5.5
3.9404252333169607,5.896428571428572,4.79488416988417,2.956209045868627,6.890074876533376,3.2018475750577364,5.5,5.5,3.25,5.5
3.93537295628377,5.117857142857144,5.828667953667953,3.4840978104522935,7.780468376613031,4.799538106235565,3.25,5.5,5.5,5.5
3.9303206792505794,4.817857142857143,6.332528957528957,5.831548665494646,7.0047793531942,4.730254041570438,3.25,5.5,7.75,7.75
3.9252684022173887,5.989285714285714,4.666023166023166,2.6138724628416172,6.488609208220488,3.5482678983833713,5.5,5.5,3.25,3.25
3.889902462985054,5.414285714285715,5.297297297297298,2.787917532363753,7.292974350804524,4.412933025404157,5.5,5.5,5.5,5.5
3.884850185951864,5.921428571428573,4.660231660231661,2.2585903787757715,6.888641070575115,3.48729792147806,5.5,5.5,3.25,3.25
3.8797979089186727,5.996428571428572,4.569015444015445,2.6354482979063447,6.664967341086506,3.0757505773672054,5.5,5.5,3.25,3.25
3.869693354852292,6.639285714285714,3.9319498069498073,2.50599328751798,4.425362434283893,3.5357967667436485,7.75,5.5,3.25,3.25
3.864641077819101,5.1535714285714285,5.614382239382239,3.951574236854723,6.924486219531623,4.559815242494226,5.5,5.5,5.5,7.75
3.8444319696863385,6.239285714285714,4.254826254826256,2.6311331308933994,5.472040783813924,3.32933025404157,7.75,5.5,3.25,3.25
3.7686478141884785,3.617857142857143,8.841698841698843,5.899152948697459,9.968456268918274,9.00785219399538,1.0,5.5,10.0,7.75
3.758543260122097,5.7785714285714285,4.564671814671815,3.134569282403708,5.667038394137327,3.5482678983833713,5.5,3.25,3.25,5.5
3.652445442425093,4.928571428571429,5.4449806949806945,2.609557295828672,7.728851362115659,4.586143187066974,3.25,3.25,5.5,3.25
3.601922672093187,5.571428571428571,4.476351351351351,2.618187629854563,6.412617492432691,3.0715935334872975,5.5,3.25,3.25,3.25
3.601922672093187,5.214285714285715,4.919401544401545,2.3679079431037238,6.039827943285008,4.943648960739029,5.5,3.25,3.25,3.25
3.5463476247280896,5.142857142857144,4.880308880308881,2.388045389164136,7.251393978014974,3.642494226327944,3.25,3.25,3.25,3.25
3.485720300329802,6.210714285714285,3.6090733590733595,2.0370784721112356,4.822526684722002,2.678060046189376,7.75,3.25,1.0,1.0
3.4756157462634203,4.692857142857143,5.382722007722007,2.63400990890203,8.187669268758961,3.9431870669745956,3.25,3.25,5.5,3.25
3.4756157462634203,3.860714285714286,7.105694980694981,4.988652708965958,8.600605384737932,6.222632794457274,1.0,3.25,7.75,7.75
3.47056346923023,4.185714285714285,6.319498069498069,4.711043631133132,8.277999044129361,4.544572748267898,3.25,3.25,7.75,7.75
3.409936144831942,4.800000000000001,5.049710424710426,2.9461403228384206,7.18687270989326,3.65080831408776,3.25,3.25,5.5,5.5
3.3695179285664167,4.757142857142858,5.006274131274131,2.4081828352245487,7.0951091285646,4.137182448036951,3.25,3.25,3.25,3.25
3.349308820433654,7.078571428571429,2.7432432432432434,2.034201694102605,2.9313366257766447,2.021247113163972,7.75,3.25,1.0,1.0
3.298786050101748,6.157142857142858,3.3021235521235526,2.1967396515902187,5.039031384419308,1.433718244803695,7.75,3.25,1.0,3.25
3.278576941968985,3.675,6.927606177606178,4.590218954770657,8.36259359566672,6.323787528868359,1.0,3.25,7.75,7.75
3.273524664935794,4.4071428571428575,5.32046332046332,2.9360715998082147,7.251393978014974,4.379676674364895,3.25,3.25,5.5,5.5
3.2583678338362225,7.225,2.5159266409266414,1.9464599648393799,2.7291699856619402,1.6498845265588913,7.75,3.25,1.0,1.0
3.2583678338362225,5.210714285714285,4.1346525096525095,1.759469394278408,6.525888163135255,2.8096997690531174,5.5,3.25,3.25,1.0
3.1977405094379345,6.732142857142858,2.7070463320463323,1.9896116349688349,3.334236100047793,1.5709006928406466,7.75,3.25,1.0,1.0
3.1674268472387905,4.982142857142858,4.192567567567568,2.4455809493367426,4.888481758801975,3.894688221709006,3.25,3.25,3.25,3.25
3.152270016139219,3.882142857142857,5.992277992277993,5.0994086622982255,6.799745101162976,4.660969976905311,1.0,3.25,7.75,7.75
3.0512244754754057,4.989285714285714,3.9087837837837838,2.688668691066006,5.140831607455791,2.604618937644341,3.25,3.25,3.25,3.25
3.0512244754754057,4.046428571428572,5.332046332046332,3.1158702253476105,6.580372789549148,4.8882217090069275,1.0,3.25,5.5,5.5
3.000701705143499,4.178571428571429,4.923745173745173,3.0712801662138407,6.355265254102278,3.976443418013856,3.25,3.25,3.25,5.5
2.9905971510771177,5.046428571428571,3.6973938223938227,2.190986095572958,5.388880038234825,2.2374133949191686,3.25,3.25,1.0,3.25
2.8895516104133048,5.464285714285715,3.0487451737451736,1.998241968994726,3.714194678986777,2.179214780600462,5.5,3.25,1.0,1.0
2.839028840081398,4.703571428571429,3.7205598455598463,1.1740450695221352,5.540863469810418,3.1367205542725167,3.25,3.25,3.25,1.0
2.7885060697494914,4.175000000000001,4.308397683397683,2.274412657823238,6.101481599490203,3.2226327944572746,1.0,3.25,3.25,3.25
2.7733492386499194,4.175000000000001,4.253378378378379,2.654147354962442,5.332961605862673,3.4374133949191683,1.0,3.25,3.25,3.25
2.768296961616729,4.175000000000001,4.247586872586874,2.406744446220233,5.950931973872869,3.0660508083140874,1.0,3.25,3.25,3.25
2.737983299417585,4.946428571428571,3.1877413127413132,2.075914975227745,4.68057989485423,1.5667436489607387,3.25,3.25,1.0,1.0
2.7278787453512034,4.892857142857142,3.2282818532818536,2.1895477065686433,3.936434602517126,2.2942263279445725,3.25,3.25,1.0,3.25
2.677355975019297,4.9,3.093629343629344,1.8918011826754038,4.492751314322129,1.656812933025404,3.25,3.25,1.0,1.0
2.677355975019297,3.382142857142857,5.489864864864865,2.881412817644238,8.240720089214593,3.961200923787529,1.0,3.25,5.5,5.5
